"","freq","s_adj","p_adj","indic","geo","date","values","full_name","color","color2"
"1015","M","NSA","NAP","MF-LTGBY-RT","FR",2018-03-01,0.0083,"France","#ED2939","#002395"
"1016","M","NSA","NAP","MF-LTGBY-RT","FR",2018-04-01,0.0078,"France","#ED2939","#002395"
"1017","M","NSA","NAP","MF-LTGBY-RT","FR",2018-05-01,0.0079,"France","#ED2939","#002395"
"1018","M","NSA","NAP","MF-LTGBY-RT","FR",2018-06-01,0.0075,"France","#ED2939","#002395"
"1019","M","NSA","NAP","MF-LTGBY-RT","FR",2018-07-01,0.0067,"France","#ED2939","#002395"
"1020","M","NSA","NAP","MF-LTGBY-RT","FR",2018-08-01,0.007,"France","#ED2939","#002395"
"1021","M","NSA","NAP","MF-LTGBY-RT","FR",2018-09-01,0.0077,"France","#ED2939","#002395"
"1022","M","NSA","NAP","MF-LTGBY-RT","FR",2018-10-01,0.0082,"France","#ED2939","#002395"
"1023","M","NSA","NAP","MF-LTGBY-RT","FR",2018-11-01,0.0076,"France","#ED2939","#002395"
"1024","M","NSA","NAP","MF-LTGBY-RT","FR",2018-12-01,0.007,"France","#ED2939","#002395"
"1025","M","NSA","NAP","MF-LTGBY-RT","FR",2019-01-01,0.0065,"France","#ED2939","#002395"
"1026","M","NSA","NAP","MF-LTGBY-RT","FR",2019-02-01,0.0055,"France","#ED2939","#002395"
"1027","M","NSA","NAP","MF-LTGBY-RT","FR",2019-03-01,0.0044,"France","#ED2939","#002395"
"1028","M","NSA","NAP","MF-LTGBY-RT","FR",2019-04-01,0.0037,"France","#ED2939","#002395"
"1029","M","NSA","NAP","MF-LTGBY-RT","FR",2019-05-01,0.003,"France","#ED2939","#002395"
"1030","M","NSA","NAP","MF-LTGBY-RT","FR",2019-06-01,8e-04,"France","#ED2939","#002395"
"1031","M","NSA","NAP","MF-LTGBY-RT","FR",2019-07-01,-7e-04,"France","#ED2939","#002395"
"1032","M","NSA","NAP","MF-LTGBY-RT","FR",2019-08-01,-0.0034,"France","#ED2939","#002395"
"1033","M","NSA","NAP","MF-LTGBY-RT","FR",2019-09-01,-0.0027,"France","#ED2939","#002395"
"1034","M","NSA","NAP","MF-LTGBY-RT","FR",2019-10-01,-0.0016,"France","#ED2939","#002395"
"1035","M","NSA","NAP","MF-LTGBY-RT","FR",2019-11-01,-2e-04,"France","#ED2939","#002395"
"1036","M","NSA","NAP","MF-LTGBY-RT","FR",2019-12-01,4e-04,"France","#ED2939","#002395"
"1037","M","NSA","NAP","MF-LTGBY-RT","FR",2020-01-01,-1e-04,"France","#ED2939","#002395"
"1038","M","NSA","NAP","MF-LTGBY-RT","FR",2020-02-01,-0.0018,"France","#ED2939","#002395"
"1039","M","NSA","NAP","MF-LTGBY-RT","FR",2020-03-01,-5e-04,"France","#ED2939","#002395"
"1040","M","NSA","NAP","MF-LTGBY-RT","FR",2020-04-01,6e-04,"France","#ED2939","#002395"
"1041","M","NSA","NAP","MF-LTGBY-RT","FR",2020-05-01,-3e-04,"France","#ED2939","#002395"
"1042","M","NSA","NAP","MF-LTGBY-RT","FR",2020-06-01,-4e-04,"France","#ED2939","#002395"
"1043","M","NSA","NAP","MF-LTGBY-RT","FR",2020-07-01,-0.0015,"France","#ED2939","#002395"
"1044","M","NSA","NAP","MF-LTGBY-RT","FR",2020-08-01,-0.0017,"France","#ED2939","#002395"
"1045","M","NSA","NAP","MF-LTGBY-RT","FR",2020-09-01,-0.0021,"France","#ED2939","#002395"
"1046","M","NSA","NAP","MF-LTGBY-RT","FR",2020-10-01,-0.003,"France","#ED2939","#002395"
"1047","M","NSA","NAP","MF-LTGBY-RT","FR",2020-11-01,-0.0032,"France","#ED2939","#002395"
"1048","M","NSA","NAP","MF-LTGBY-RT","FR",2020-12-01,-0.0034,"France","#ED2939","#002395"
"1049","M","NSA","NAP","MF-LTGBY-RT","FR",2021-01-01,-0.0031,"France","#ED2939","#002395"
"1050","M","NSA","NAP","MF-LTGBY-RT","FR",2021-02-01,-0.0015,"France","#ED2939","#002395"
"1051","M","NSA","NAP","MF-LTGBY-RT","FR",2021-03-01,-7e-04,"France","#ED2939","#002395"
"1052","M","NSA","NAP","MF-LTGBY-RT","FR",2021-04-01,-1e-04,"France","#ED2939","#002395"
"1053","M","NSA","NAP","MF-LTGBY-RT","FR",2021-05-01,0.0021,"France","#ED2939","#002395"
"1054","M","NSA","NAP","MF-LTGBY-RT","FR",2021-06-01,0.0015,"France","#ED2939","#002395"
"1055","M","NSA","NAP","MF-LTGBY-RT","FR",2021-07-01,-1e-04,"France","#ED2939","#002395"
"1056","M","NSA","NAP","MF-LTGBY-RT","FR",2021-08-01,-0.0012,"France","#ED2939","#002395"
"1057","M","NSA","NAP","MF-LTGBY-RT","FR",2021-09-01,4e-04,"France","#ED2939","#002395"
"1058","M","NSA","NAP","MF-LTGBY-RT","FR",2021-10-01,0.002,"France","#ED2939","#002395"
"1059","M","NSA","NAP","MF-LTGBY-RT","FR",2021-11-01,0.001,"France","#ED2939","#002395"
"1060","M","NSA","NAP","MF-LTGBY-RT","FR",2021-12-01,5e-04,"France","#ED2939","#002395"
"1061","M","NSA","NAP","MF-LTGBY-RT","FR",2022-01-01,0.0031,"France","#ED2939","#002395"
"1062","M","NSA","NAP","MF-LTGBY-RT","FR",2022-02-01,0.0068,"France","#ED2939","#002395"
"1063","M","NSA","NAP","MF-LTGBY-RT","FR",2022-03-01,0.0078,"France","#ED2939","#002395"
"1064","M","NSA","NAP","MF-LTGBY-RT","FR",2022-04-01,0.0128,"France","#ED2939","#002395"
"1065","M","NSA","NAP","MF-LTGBY-RT","FR",2022-05-01,0.0152,"France","#ED2939","#002395"
"1066","M","NSA","NAP","MF-LTGBY-RT","FR",2022-06-01,0.0206,"France","#ED2939","#002395"
"1067","M","NSA","NAP","MF-LTGBY-RT","FR",2022-07-01,0.0171,"France","#ED2939","#002395"
"1068","M","NSA","NAP","MF-LTGBY-RT","FR",2022-08-01,0.0169,"France","#ED2939","#002395"
"1069","M","NSA","NAP","MF-LTGBY-RT","FR",2022-09-01,0.0241,"France","#ED2939","#002395"
"1070","M","NSA","NAP","MF-LTGBY-RT","FR",2022-10-01,0.0277,"France","#ED2939","#002395"
"1071","M","NSA","NAP","MF-LTGBY-RT","FR",2022-11-01,0.0258,"France","#ED2939","#002395"
"1072","M","NSA","NAP","MF-LTGBY-RT","FR",2022-12-01,0.0262,"France","#ED2939","#002395"
"1073","M","NSA","NAP","MF-LTGBY-RT","FR",2023-01-01,0.0269,"France","#ED2939","#002395"
"1074","M","NSA","NAP","MF-LTGBY-RT","FR",2023-02-01,0.0287,"France","#ED2939","#002395"
"1075","M","NSA","NAP","MF-LTGBY-RT","FR",2023-03-01,0.0292,"France","#ED2939","#002395"
"1076","M","NSA","NAP","MF-LTGBY-RT","FR",2023-04-01,0.029,"France","#ED2939","#002395"
"1077","M","NSA","NAP","MF-LTGBY-RT","FR",2023-05-01,0.0294,"France","#ED2939","#002395"
"1078","M","NSA","NAP","MF-LTGBY-RT","FR",2023-06-01,0.0293,"France","#ED2939","#002395"
"1079","M","NSA","NAP","MF-LTGBY-RT","FR",2023-07-01,0.0304,"France","#ED2939","#002395"
"1080","M","NSA","NAP","MF-LTGBY-RT","FR",2023-08-01,0.0311,"France","#ED2939","#002395"
"1081","M","NSA","NAP","MF-LTGBY-RT","FR",2023-09-01,0.0324,"France","#ED2939","#002395"
"1082","M","NSA","NAP","MF-LTGBY-RT","FR",2023-10-01,0.0345,"France","#ED2939","#002395"
"1083","M","NSA","NAP","MF-LTGBY-RT","FR",2023-11-01,0.0319,"France","#ED2939","#002395"
"1084","M","NSA","NAP","MF-LTGBY-RT","FR",2023-12-01,0.0265,"France","#ED2939","#002395"
"1085","M","NSA","NAP","MF-LTGBY-RT","FR",2024-01-01,0.0274,"France","#ED2939","#002395"
"1086","M","NSA","NAP","MF-LTGBY-RT","FR",2024-02-01,0.0285,"France","#ED2939","#002395"
"1087","M","NSA","NAP","MF-LTGBY-RT","FR",2024-03-01,0.0282,"France","#ED2939","#002395"
"1088","M","NSA","NAP","MF-LTGBY-RT","FR",2024-04-01,0.0297,"France","#ED2939","#002395"
"1089","M","NSA","NAP","MF-LTGBY-RT","FR",2024-05-01,0.0303,"France","#ED2939","#002395"
"1090","M","NSA","NAP","MF-LTGBY-RT","FR",2024-06-01,0.0315,"France","#ED2939","#002395"
"1091","M","NSA","NAP","MF-LTGBY-RT","FR",2024-07-01,0.0314,"France","#ED2939","#002395"
"1092","M","NSA","NAP","MF-LTGBY-RT","FR",2024-08-01,0.0294,"France","#ED2939","#002395"
"1093","M","NSA","NAP","MF-LTGBY-RT","FR",2024-09-01,0.029,"France","#ED2939","#002395"
"1094","M","NSA","NAP","MF-LTGBY-RT","FR",2024-10-01,0.0299,"France","#ED2939","#002395"
"1095","M","NSA","NAP","MF-LTGBY-RT","FR",2024-11-01,0.0309,"France","#ED2939","#002395"
"1096","M","NSA","NAP","MF-LTGBY-RT","FR",2024-12-01,0.0301,"France","#ED2939","#002395"
"1097","M","NSA","NAP","MF-LTGBY-RT","FR",2025-01-01,0.0332,"France","#ED2939","#002395"
"1098","M","NSA","NAP","MF-LTGBY-RT","FR",2025-02-01,0.0315,"France","#ED2939","#002395"
"1099","M","NSA","NAP","MF-LTGBY-RT","FR",2025-03-01,0.0343,"France","#ED2939","#002395"
"1100","M","NSA","NAP","MF-LTGBY-RT","FR",2025-04-01,0.0326,"France","#ED2939","#002395"
"1101","M","NSA","NAP","MF-LTGBY-RT","FR",2025-05-01,0.0326,"France","#ED2939","#002395"
"1102","M","NSA","NAP","MF-LTGBY-RT","FR",2025-06-01,0.0324,"France","#ED2939","#002395"
"1103","M","NSA","NAP","MF-LTGBY-RT","FR",2025-07-01,0.0336,"France","#ED2939","#002395"
"1104","M","NSA","NAP","MF-LTGBY-RT","FR",2025-08-01,0.0342,"France","#ED2939","#002395"
"1105","M","NSA","NAP","MF-LTGBY-RT","IT",1995-01-01,0.1237,"Italy","#009246",""
"1106","M","NSA","NAP","MF-LTGBY-RT","IT",1995-02-01,0.1239,"Italy","#009246",""
"1107","M","NSA","NAP","MF-LTGBY-RT","IT",1995-03-01,0.1345,"Italy","#009246",""
"1108","M","NSA","NAP","MF-LTGBY-RT","IT",1995-04-01,0.1341,"Italy","#009246",""
"1109","M","NSA","NAP","MF-LTGBY-RT","IT",1995-05-01,0.123,"Italy","#009246",""
"1110","M","NSA","NAP","MF-LTGBY-RT","IT",1995-06-01,0.1238,"Italy","#009246",""
"1111","M","NSA","NAP","MF-LTGBY-RT","IT",1995-07-01,0.1221,"Italy","#009246",""
"1112","M","NSA","NAP","MF-LTGBY-RT","IT",1995-08-01,0.1166,"Italy","#009246",""
"1113","M","NSA","NAP","MF-LTGBY-RT","IT",1995-09-01,0.1154,"Italy","#009246",""
"1114","M","NSA","NAP","MF-LTGBY-RT","IT",1995-10-01,0.1196,"Italy","#009246",""
"1115","M","NSA","NAP","MF-LTGBY-RT","IT",1995-11-01,0.1163,"Italy","#009246",""
"1116","M","NSA","NAP","MF-LTGBY-RT","IT",1995-12-01,0.1117,"Italy","#009246",""
"1117","M","NSA","NAP","MF-LTGBY-RT","IT",1996-01-01,0.1043,"Italy","#009246",""
"1118","M","NSA","NAP","MF-LTGBY-RT","IT",1996-02-01,0.1052,"Italy","#009246",""
"1119","M","NSA","NAP","MF-LTGBY-RT","IT",1996-03-01,0.1069,"Italy","#009246",""
"1120","M","NSA","NAP","MF-LTGBY-RT","IT",1996-04-01,0.1034,"Italy","#009246",""
"1121","M","NSA","NAP","MF-LTGBY-RT","IT",1996-05-01,0.097,"Italy","#009246",""
"1122","M","NSA","NAP","MF-LTGBY-RT","IT",1996-06-01,0.0957,"Italy","#009246",""
"1123","M","NSA","NAP","MF-LTGBY-RT","IT",1996-07-01,0.0943,"Italy","#009246",""
"1124","M","NSA","NAP","MF-LTGBY-RT","IT",1996-08-01,0.0948,"Italy","#009246",""
"1125","M","NSA","NAP","MF-LTGBY-RT","IT",1996-09-01,0.0917,"Italy","#009246",""
"1126","M","NSA","NAP","MF-LTGBY-RT","IT",1996-10-01,0.0823,"Italy","#009246",""
"1127","M","NSA","NAP","MF-LTGBY-RT","IT",1996-11-01,0.0769,"Italy","#009246",""
"1128","M","NSA","NAP","MF-LTGBY-RT","IT",1996-12-01,0.0757,"Italy","#009246",""
"1129","M","NSA","NAP","MF-LTGBY-RT","IT",1997-01-01,0.0738,"Italy","#009246",""
"1130","M","NSA","NAP","MF-LTGBY-RT","IT",1997-02-01,0.0736,"Italy","#009246",""
"1131","M","NSA","NAP","MF-LTGBY-RT","IT",1997-03-01,0.0787,"Italy","#009246",""
"1132","M","NSA","NAP","MF-LTGBY-RT","IT",1997-04-01,0.0774,"Italy","#009246",""
"1133","M","NSA","NAP","MF-LTGBY-RT","IT",1997-05-01,0.0732,"Italy","#009246",""
"1134","M","NSA","NAP","MF-LTGBY-RT","IT",1997-06-01,0.0707,"Italy","#009246",""
"1135","M","NSA","NAP","MF-LTGBY-RT","IT",1997-07-01,0.0652,"Italy","#009246",""
"1136","M","NSA","NAP","MF-LTGBY-RT","IT",1997-08-01,0.0666,"Italy","#009246",""
"1137","M","NSA","NAP","MF-LTGBY-RT","IT",1997-09-01,0.0636,"Italy","#009246",""
"1138","M","NSA","NAP","MF-LTGBY-RT","IT",1997-10-01,0.062,"Italy","#009246",""
"1139","M","NSA","NAP","MF-LTGBY-RT","IT",1997-11-01,0.0613,"Italy","#009246",""
"1140","M","NSA","NAP","MF-LTGBY-RT","IT",1997-12-01,0.0574,"Italy","#009246",""
"1141","M","NSA","NAP","MF-LTGBY-RT","IT",1998-01-01,0.0543,"Italy","#009246",""
"1142","M","NSA","NAP","MF-LTGBY-RT","IT",1998-02-01,0.0538,"Italy","#009246",""
"1143","M","NSA","NAP","MF-LTGBY-RT","IT",1998-03-01,0.052,"Italy","#009246",""
"1144","M","NSA","NAP","MF-LTGBY-RT","IT",1998-04-01,0.0515,"Italy","#009246",""
"1145","M","NSA","NAP","MF-LTGBY-RT","IT",1998-05-01,0.0521,"Italy","#009246",""
"1146","M","NSA","NAP","MF-LTGBY-RT","IT",1998-06-01,0.0508,"Italy","#009246",""
"1147","M","NSA","NAP","MF-LTGBY-RT","IT",1998-07-01,0.0497,"Italy","#009246",""
"1148","M","NSA","NAP","MF-LTGBY-RT","IT",1998-08-01,0.0479,"Italy","#009246",""
"1149","M","NSA","NAP","MF-LTGBY-RT","IT",1998-09-01,0.0453,"Italy","#009246",""
"1150","M","NSA","NAP","MF-LTGBY-RT","IT",1998-10-01,0.0449,"Italy","#009246",""
"1151","M","NSA","NAP","MF-LTGBY-RT","IT",1998-11-01,0.0438,"Italy","#009246",""
"1152","M","NSA","NAP","MF-LTGBY-RT","IT",1998-12-01,0.04,"Italy","#009246",""
"1153","M","NSA","NAP","MF-LTGBY-RT","IT",1999-01-01,0.0392,"Italy","#009246",""
"1154","M","NSA","NAP","MF-LTGBY-RT","IT",1999-02-01,0.0405,"Italy","#009246",""
"1155","M","NSA","NAP","MF-LTGBY-RT","IT",1999-03-01,0.0427,"Italy","#009246",""
"1156","M","NSA","NAP","MF-LTGBY-RT","IT",1999-04-01,0.0411,"Italy","#009246",""
"1157","M","NSA","NAP","MF-LTGBY-RT","IT",1999-05-01,0.0428,"Italy","#009246",""
"1158","M","NSA","NAP","MF-LTGBY-RT","IT",1999-06-01,0.0462,"Italy","#009246",""
"1159","M","NSA","NAP","MF-LTGBY-RT","IT",1999-07-01,0.0494,"Italy","#009246",""
"1160","M","NSA","NAP","MF-LTGBY-RT","IT",1999-08-01,0.0513,"Italy","#009246",""
"1161","M","NSA","NAP","MF-LTGBY-RT","IT",1999-09-01,0.0528,"Italy","#009246",""
"1162","M","NSA","NAP","MF-LTGBY-RT","IT",1999-10-01,0.0552,"Italy","#009246",""
"1163","M","NSA","NAP","MF-LTGBY-RT","IT",1999-11-01,0.0525,"Italy","#009246",""
"1164","M","NSA","NAP","MF-LTGBY-RT","IT",1999-12-01,0.0536,"Italy","#009246",""
"1165","M","NSA","NAP","MF-LTGBY-RT","IT",2000-01-01,0.0575,"Italy","#009246",""
"1166","M","NSA","NAP","MF-LTGBY-RT","IT",2000-02-01,0.0573,"Italy","#009246",""
"1167","M","NSA","NAP","MF-LTGBY-RT","IT",2000-03-01,0.0558,"Italy","#009246",""
"1168","M","NSA","NAP","MF-LTGBY-RT","IT",2000-04-01,0.0547,"Italy","#009246",""
"1169","M","NSA","NAP","MF-LTGBY-RT","IT",2000-05-01,0.0567,"Italy","#009246",""
"1170","M","NSA","NAP","MF-LTGBY-RT","IT",2000-06-01,0.0551,"Italy","#009246",""
"1171","M","NSA","NAP","MF-LTGBY-RT","IT",2000-07-01,0.0559,"Italy","#009246",""
"1172","M","NSA","NAP","MF-LTGBY-RT","IT",2000-08-01,0.0556,"Italy","#009246",""
"1173","M","NSA","NAP","MF-LTGBY-RT","IT",2000-09-01,0.0563,"Italy","#009246",""
"1174","M","NSA","NAP","MF-LTGBY-RT","IT",2000-10-01,0.0558,"Italy","#009246",""
"1175","M","NSA","NAP","MF-LTGBY-RT","IT",2000-11-01,0.0555,"Italy","#009246",""
"1176","M","NSA","NAP","MF-LTGBY-RT","IT",2000-12-01,0.053,"Italy","#009246",""
"1177","M","NSA","NAP","MF-LTGBY-RT","IT",2001-01-01,0.0518,"Italy","#009246",""
"1178","M","NSA","NAP","MF-LTGBY-RT","IT",2001-02-01,0.0518,"Italy","#009246",""
"1179","M","NSA","NAP","MF-LTGBY-RT","IT",2001-03-01,0.0513,"Italy","#009246",""
"1180","M","NSA","NAP","MF-LTGBY-RT","IT",2001-04-01,0.0528,"Italy","#009246",""
"1181","M","NSA","NAP","MF-LTGBY-RT","IT",2001-05-01,0.0545,"Italy","#009246",""
"1182","M","NSA","NAP","MF-LTGBY-RT","IT",2001-06-01,0.054,"Italy","#009246",""
"1183","M","NSA","NAP","MF-LTGBY-RT","IT",2001-07-01,0.0542,"Italy","#009246",""
"1184","M","NSA","NAP","MF-LTGBY-RT","IT",2001-08-01,0.0522,"Italy","#009246",""
"1185","M","NSA","NAP","MF-LTGBY-RT","IT",2001-09-01,0.052,"Italy","#009246",""
"1186","M","NSA","NAP","MF-LTGBY-RT","IT",2001-10-01,0.0496,"Italy","#009246",""
"1187","M","NSA","NAP","MF-LTGBY-RT","IT",2001-11-01,0.048,"Italy","#009246",""
"1188","M","NSA","NAP","MF-LTGBY-RT","IT",2001-12-01,0.0505,"Italy","#009246",""
"1189","M","NSA","NAP","MF-LTGBY-RT","IT",2002-01-01,0.0514,"Italy","#009246",""
"1190","M","NSA","NAP","MF-LTGBY-RT","IT",2002-02-01,0.052,"Italy","#009246",""
"1191","M","NSA","NAP","MF-LTGBY-RT","IT",2002-03-01,0.0541,"Italy","#009246",""
"1192","M","NSA","NAP","MF-LTGBY-RT","IT",2002-04-01,0.054,"Italy","#009246",""
"1193","M","NSA","NAP","MF-LTGBY-RT","IT",2002-05-01,0.0541,"Italy","#009246",""
"1194","M","NSA","NAP","MF-LTGBY-RT","IT",2002-06-01,0.0526,"Italy","#009246",""
"1195","M","NSA","NAP","MF-LTGBY-RT","IT",2002-07-01,0.0511,"Italy","#009246",""
"1196","M","NSA","NAP","MF-LTGBY-RT","IT",2002-08-01,0.0483,"Italy","#009246",""
"1197","M","NSA","NAP","MF-LTGBY-RT","IT",2002-09-01,0.0462,"Italy","#009246",""
"1198","M","NSA","NAP","MF-LTGBY-RT","IT",2002-10-01,0.0476,"Italy","#009246",""
"1199","M","NSA","NAP","MF-LTGBY-RT","IT",2002-11-01,0.0474,"Italy","#009246",""
"1200","M","NSA","NAP","MF-LTGBY-RT","IT",2002-12-01,0.0455,"Italy","#009246",""
"1201","M","NSA","NAP","MF-LTGBY-RT","IT",2003-01-01,0.0438,"Italy","#009246",""
"1202","M","NSA","NAP","MF-LTGBY-RT","IT",2003-02-01,0.0416,"Italy","#009246",""
"1203","M","NSA","NAP","MF-LTGBY-RT","IT",2003-03-01,0.0419,"Italy","#009246",""
"1204","M","NSA","NAP","MF-LTGBY-RT","IT",2003-04-01,0.0431,"Italy","#009246",""
"1205","M","NSA","NAP","MF-LTGBY-RT","IT",2003-05-01,0.0404,"Italy","#009246",""
"1206","M","NSA","NAP","MF-LTGBY-RT","IT",2003-06-01,0.0382,"Italy","#009246",""
"1207","M","NSA","NAP","MF-LTGBY-RT","IT",2003-07-01,0.0413,"Italy","#009246",""
"1208","M","NSA","NAP","MF-LTGBY-RT","IT",2003-08-01,0.0429,"Italy","#009246",""
"1209","M","NSA","NAP","MF-LTGBY-RT","IT",2003-09-01,0.0431,"Italy","#009246",""
"1210","M","NSA","NAP","MF-LTGBY-RT","IT",2003-10-01,0.0438,"Italy","#009246",""
"1211","M","NSA","NAP","MF-LTGBY-RT","IT",2003-11-01,0.0451,"Italy","#009246",""
"1212","M","NSA","NAP","MF-LTGBY-RT","IT",2003-12-01,0.0446,"Italy","#009246",""
"1213","M","NSA","NAP","MF-LTGBY-RT","IT",2004-01-01,0.0432,"Italy","#009246",""
"1214","M","NSA","NAP","MF-LTGBY-RT","IT",2004-02-01,0.0434,"Italy","#009246",""
"1215","M","NSA","NAP","MF-LTGBY-RT","IT",2004-03-01,0.0417,"Italy","#009246",""
"1216","M","NSA","NAP","MF-LTGBY-RT","IT",2004-04-01,0.0435,"Italy","#009246",""
"1217","M","NSA","NAP","MF-LTGBY-RT","IT",2004-05-01,0.0449,"Italy","#009246",""
"1218","M","NSA","NAP","MF-LTGBY-RT","IT",2004-06-01,0.0454,"Italy","#009246",""
"1219","M","NSA","NAP","MF-LTGBY-RT","IT",2004-07-01,0.0444,"Italy","#009246",""
"1220","M","NSA","NAP","MF-LTGBY-RT","IT",2004-08-01,0.0428,"Italy","#009246",""
"1221","M","NSA","NAP","MF-LTGBY-RT","IT",2004-09-01,0.0425,"Italy","#009246",""
"1222","M","NSA","NAP","MF-LTGBY-RT","IT",2004-10-01,0.0413,"Italy","#009246",""
"1223","M","NSA","NAP","MF-LTGBY-RT","IT",2004-11-01,0.04,"Italy","#009246",""
"1224","M","NSA","NAP","MF-LTGBY-RT","IT",2004-12-01,0.0379,"Italy","#009246",""
"1225","M","NSA","NAP","MF-LTGBY-RT","IT",2005-01-01,0.0371,"Italy","#009246",""
"1226","M","NSA","NAP","MF-LTGBY-RT","IT",2005-02-01,0.0368,"Italy","#009246",""
"1227","M","NSA","NAP","MF-LTGBY-RT","IT",2005-03-01,0.0384,"Italy","#009246",""
"1228","M","NSA","NAP","MF-LTGBY-RT","IT",2005-04-01,0.0365,"Italy","#009246",""
"1229","M","NSA","NAP","MF-LTGBY-RT","IT",2005-05-01,0.0355,"Italy","#009246",""
"1230","M","NSA","NAP","MF-LTGBY-RT","IT",2005-06-01,0.0341,"Italy","#009246",""
"1231","M","NSA","NAP","MF-LTGBY-RT","IT",2005-07-01,0.0344,"Italy","#009246",""
"1232","M","NSA","NAP","MF-LTGBY-RT","IT",2005-08-01,0.0345,"Italy","#009246",""
"1233","M","NSA","NAP","MF-LTGBY-RT","IT",2005-09-01,0.0329,"Italy","#009246",""
"1234","M","NSA","NAP","MF-LTGBY-RT","IT",2005-10-01,0.0344,"Italy","#009246",""
"1235","M","NSA","NAP","MF-LTGBY-RT","IT",2005-11-01,0.0366,"Italy","#009246",""
"1236","M","NSA","NAP","MF-LTGBY-RT","IT",2005-12-01,0.0355,"Italy","#009246",""
"1237","M","NSA","NAP","MF-LTGBY-RT","IT",2006-01-01,0.0354,"Italy","#009246",""
"1238","M","NSA","NAP","MF-LTGBY-RT","IT",2006-02-01,0.037,"Italy","#009246",""
"1239","M","NSA","NAP","MF-LTGBY-RT","IT",2006-03-01,0.0392,"Italy","#009246",""
"1240","M","NSA","NAP","MF-LTGBY-RT","IT",2006-04-01,0.0422,"Italy","#009246",""
"1241","M","NSA","NAP","MF-LTGBY-RT","IT",2006-05-01,0.0429,"Italy","#009246",""
"1242","M","NSA","NAP","MF-LTGBY-RT","IT",2006-06-01,0.043,"Italy","#009246",""
"1243","M","NSA","NAP","MF-LTGBY-RT","IT",2006-07-01,0.0431,"Italy","#009246",""
"1244","M","NSA","NAP","MF-LTGBY-RT","IT",2006-08-01,0.0417,"Italy","#009246",""
"1245","M","NSA","NAP","MF-LTGBY-RT","IT",2006-09-01,0.0404,"Italy","#009246",""
"1246","M","NSA","NAP","MF-LTGBY-RT","IT",2006-10-01,0.0407,"Italy","#009246",""
"1247","M","NSA","NAP","MF-LTGBY-RT","IT",2006-11-01,0.0397,"Italy","#009246",""
"1248","M","NSA","NAP","MF-LTGBY-RT","IT",2006-12-01,0.0404,"Italy","#009246",""
"1249","M","NSA","NAP","MF-LTGBY-RT","IT",2007-01-01,0.0426,"Italy","#009246",""
"1250","M","NSA","NAP","MF-LTGBY-RT","IT",2007-02-01,0.0428,"Italy","#009246",""
"1251","M","NSA","NAP","MF-LTGBY-RT","IT",2007-03-01,0.0418,"Italy","#009246",""
"1252","M","NSA","NAP","MF-LTGBY-RT","IT",2007-04-01,0.0437,"Italy","#009246",""
"1253","M","NSA","NAP","MF-LTGBY-RT","IT",2007-05-01,0.0449,"Italy","#009246",""
"1254","M","NSA","NAP","MF-LTGBY-RT","IT",2007-06-01,0.0477,"Italy","#009246",""
"1255","M","NSA","NAP","MF-LTGBY-RT","IT",2007-07-01,0.0476,"Italy","#009246",""
"1256","M","NSA","NAP","MF-LTGBY-RT","IT",2007-08-01,0.0458,"Italy","#009246",""
"1257","M","NSA","NAP","MF-LTGBY-RT","IT",2007-09-01,0.0457,"Italy","#009246",""
"1258","M","NSA","NAP","MF-LTGBY-RT","IT",2007-10-01,0.0459,"Italy","#009246",""
"1259","M","NSA","NAP","MF-LTGBY-RT","IT",2007-11-01,0.0445,"Italy","#009246",""
"1260","M","NSA","NAP","MF-LTGBY-RT","IT",2007-12-01,0.0454,"Italy","#009246",""
"1261","M","NSA","NAP","MF-LTGBY-RT","IT",2008-01-01,0.044,"Italy","#009246",""
"1262","M","NSA","NAP","MF-LTGBY-RT","IT",2008-02-01,0.0435,"Italy","#009246",""
"1263","M","NSA","NAP","MF-LTGBY-RT","IT",2008-03-01,0.0438,"Italy","#009246",""
"1264","M","NSA","NAP","MF-LTGBY-RT","IT",2008-04-01,0.0453,"Italy","#009246",""
"1265","M","NSA","NAP","MF-LTGBY-RT","IT",2008-05-01,0.047,"Italy","#009246",""
"1266","M","NSA","NAP","MF-LTGBY-RT","IT",2008-06-01,0.0511,"Italy","#009246",""
"1267","M","NSA","NAP","MF-LTGBY-RT","IT",2008-07-01,0.051,"Italy","#009246",""
"1268","M","NSA","NAP","MF-LTGBY-RT","IT",2008-08-01,0.0481,"Italy","#009246",""
"1269","M","NSA","NAP","MF-LTGBY-RT","IT",2008-09-01,0.048,"Italy","#009246",""
"1270","M","NSA","NAP","MF-LTGBY-RT","IT",2008-10-01,0.0478,"Italy","#009246",""
"1271","M","NSA","NAP","MF-LTGBY-RT","IT",2008-11-01,0.0474,"Italy","#009246",""
"1272","M","NSA","NAP","MF-LTGBY-RT","IT",2008-12-01,0.0447,"Italy","#009246",""
"1273","M","NSA","NAP","MF-LTGBY-RT","IT",2009-01-01,0.0462,"Italy","#009246",""
"1274","M","NSA","NAP","MF-LTGBY-RT","IT",2009-02-01,0.0454,"Italy","#009246",""
"1275","M","NSA","NAP","MF-LTGBY-RT","IT",2009-03-01,0.0446,"Italy","#009246",""
"1276","M","NSA","NAP","MF-LTGBY-RT","IT",2009-04-01,0.0436,"Italy","#009246",""
"1277","M","NSA","NAP","MF-LTGBY-RT","IT",2009-05-01,0.0442,"Italy","#009246",""
